"client_id","Age","Sex","MaritalStatus","DIR","NumDependents","NumLoans","NumRealEstateLoans","Income","BalanceToCreditLimit","Num30_59Delinquencies","Num60_89Delinquencies","Delinq90_more"
17737,70.3,"f","single",0.232022,0,"5",1,13648,1.003043,0,0,"False"
1141,79,"m","single",0.42214,1,"15",0,2750,0.612897,0,0,"False"
68345,37.2,"f","single",1.085037,2,"12",1,2320,0.046822,1,0,"True"
25284,57,"f","married",0.499573,1,"7",2,8134,0.736281,0,0,"False"
28519,39.2,"m","single",6042.49398,0,"7",2,NA,0.227159,0,0,"False"
6833,61.3,"m","single",0.255532,0,"22",2,37578,0.115835,0,0,"False"
8699,62.3,"m","divorced",1356.93024,0,"7",1,NA,0.275833,0,0,"False"
41967,66.7,"m","divorced",0.245333,0,"9",2,6516,0.11266,0,0,"False"
8278,56.4,"m","married",0.244073,0,"19",1,9853,0.032393,0,0,"False"
61271,47.1,"m","married",0.363237,0,"11",0,5350,0.367695,0,0,"False"
59172,59.5,"f","single",250.116333,NA,"3",0,NA,0.020153,0,0,"False"
21500,37,"f","single",0.923684,3,"10",1,2541,0.275198,0,0,"False"
27253,72.7,"m","divorced",0.538702,0,"18",2,6012,0.561784,1,1,"False"
61104,37,"m","divorced",3963.313926,0,"10",2,NA,0.038924,0,0,"False"
58762,58.5,"f","married",0.293003,0,"8",0,7871,0.749145,1,0,"False"
49286,40.2,"m","single",2.709241,3,"22",2,905,0.146133,0,0,"True"
31637,54.5,"m","single",0.519467,1,"14",1,11354,0.269882,1,0,"False"
25656,67.5,"m","divorced",15.044613,0,"6",0,NA,0,0,0,"False"
5772,39.1,"m","single",0.128801,0,"10",0,1615,0.23783,0,0,"False"
19127,26.2,"f","married",0.10757,0,"6",0,4670,0.218045,0,0,"False"
55334,46.3,"f","single",2852.132921,0,"15",1,NA,0.681105,2,0,"False"
2364,21.1,"f","widowed",458.151845,NA,"2",0,NA,1.321797,0,0,"False"
7138,43.2,"f","single",0.230942,0,"9",2,12618,6144.292077,0,0,"False"
65279,30.1,"m","married",0,0,"1",0,2508,0.049952,0,1,"True"
34338,46.1,"m","divorced",0.433136,2,"4",2,10640,0.314484,0,0,"False"
62759,63.3,"f","married",0,0,"0",0,992,1.000176,98,98,"True"
39086,60.1,"m","married",1.510086,0,"16",0,1209,0.42978,3,0,"True"
2204,52.3,"f","divorced",0.140587,1,"5",2,13645,0.074298,0,0,"False"
34785,65,"m","married",0.326676,0,"20",2,10883,0.176757,0,0,"False"
44874,68.4,"m","married",1.58812,0,"8",1,1038,0.284091,3,0,"False"
68208,46.1,"m","married",0.129284,1,"9",2,10460,0,0,0,"False"
40370,75.2,"m","single",0.735887,0,"9",2,2836,0,0,0,NA
67127,42.2,"m","married",1.425971,1,"13",3,2884,0.650845,0,0,"False"
52103,33.3,"f","single",0.375152,0,"11",0,5442,0.681646,0,0,"False"
60000,38.2,"m","divorced",0.400895,3,"8",3,12340,0.051825,0,0,"False"
60140,31,"m","married",0.156378,0,"2",0,3213,0.855005,0,0,"False"
62661,51.1,"f","divorced",0.379802,1,"9",4,21238,1.021016,2,0,"True"
9883,73.7,"m","single",0.042196,0,"4",0,1047,0.467948,0,0,"False"
49558,46.4,"m","single",0.301891,0,"10",2,9429,0.282477,0,0,"False"
41218,37.1,"m","married",0.078207,2,"2",0,7869,0.613588,0,0,"False"
38162,66.3,"f","single",0.095786,0,"10",0,13096,0.122588,0,0,"False"
51418,61.1,"f","single",0.285307,1,"19",2,9102,0.201781,0,0,"False"
8400,67.7,"f","divorced",0.963899,0,"7",0,3008,0.845302,0,0,"False"
49669,66.4,"f","single",1825.02338,1,"5",1,NA,0.176429,0,0,"False"
69620,49.4,"f","single",1225.229441,0,"2",0,NA,0.803637,0,0,"False"
18435,36.2,"m","widowed",0.362319,1,"6",1,5822,0,0,0,"False"
3760,36,"m","married",0.097465,2,"5",0,6270,0.334185,0,0,"False"
17311,72.4,"f","single",0,1,"2",0,2726,0,0,0,"False"
39269,53.5,"f","married",1.378581,0,"12",2,3783,0.227846,0,0,"False"
45132,54,"f","single",1827.809286,1,"11",2,NA,0.001734,0,0,"False"
18424,48.4,"f","married",0.371345,0,"6",0,2802,0.708947,1,0,"False"
19902,28.1,"f","married",3157.366733,0,"6",1,NA,1.009992,2,4,"True"
25994,79,"m","married",1.021973,0,"27",5,3905,0.083048,0,0,"False"
1215,39.1,"f","married",0.881909,2,"5",1,2201,0.569781,0,0,"False"
55168,60,"m","single",0.155342,0,"16",1,19173,0.022948,0,0,"False"
73463,54,"f","married",0.40717,0,"13",1,7337,0.116049,0,0,"False"
47795,39.4,"f","divorced",0.486482,0,"15",0,2486,0.568033,6,1,"True"
60576,38.3,"f","married",0.048409,2,"4",0,12541,0.627386,0,1,"False"
14641,70.2,"m","divorced",0.181722,1,"4",0,1948,0.959829,0,0,"True"
49108,56.1,"m","divorced",0.419142,0,"6",2,5873,0.16309,0,0,"False"
50374,63.2,"f","widowed",3462.345426,0,"7",2,NA,0.638348,1,0,"False"
42062,45.4,"m","single",0.106658,1,"6",1,20118,0.016036,0,0,"False"
2455,73.5,"m","married",0.001866,0,"2",0,3782,0.007357,0,0,"False"
594,58.6,"m","married",0.733763,0,"9",2,2430,0.160066,0,0,"False"
73250,62.6,"f","married",0.185649,2,"11",2,9658,0.012805,0,0,"False"
54091,49.4,"f","married",6616.17118,3,"4",3,NA,1.006794,0,0,"False"
65482,47.3,"f","married",0.013477,0,"7",0,5855,0.04548,0,0,"False"
1429,54.2,"m","divorced",4544.407457,0,"6",1,NA,0.408114,0,0,"False"
12614,62.2,"m","divorced",0.145013,0,"6",0,3388,0.024798,0,1,"False"
25537,34.2,"f","single",0.129368,1,"9",0,7500,0.227,0,0,"True"
73819,72.5,"m","married",0.155209,0,"17",0,1294,0.072296,0,0,"False"
33595,54.1,"f","single",0.00251,0,"6",0,2003,0.01002,0,0,"False"
51828,42.3,"f","single",0.358481,1,"12",2,8806,0.041524,0,0,"False"
59421,59.3,"f","single",0.14231,2,"12",1,11026,0.147447,3,0,"False"
35632,25.1,"m","divorced",0.056342,0,"2",0,1612,0.386655,0,0,"False"
23621,63.4,"m","divorced",0.391387,0,"8",1,5047,0.939736,0,0,"False"
46815,39.2,"m","married",0.227619,0,"5",2,7634,0.861054,1,0,"False"
39818,67.3,"m","single",4.016685,NA,"7",0,NA,0.009558,0,0,"False"
64155,23.1,"m","married",0.016463,0,"0",0,1107,1.007325,0,1,"True"
20574,71.3,"m","single",0.333097,0,"12",0,2826,0.912072,0,0,"False"
39491,61.3,"m","married",0.271566,0,"8",1,6284,0.056364,0,0,"False"
49994,51,"m","divorced",0.691332,0,"7",1,4650,0.073292,0,0,"False"
22384,41.2,"f","married",0.047167,2,"5",0,11779,0.139477,0,0,"False"
42272,45.2,"f","single",0.086834,0,"5",0,5417,1.06669,0,1,"True"
2635,56.1,"m","divorced",0.428446,1,"3",1,3380,1.005506,1,2,"True"
66823,33.3,"m","married",0.554129,0,"7",2,4194,0,0,0,"False"
66875,40.2,"m","single",1.015684,0,"5",0,1308,0.459464,0,0,"False"
37675,71.1,"m","married",0.458002,0,"33",1,11980,0.239597,0,0,"False"
24404,74.2,"m","divorced",3707.096057,0,"13",1,0,0.2886,0,0,"False"
16593,55.1,"m","single",0.158457,1,"6",0,4036,0.037853,0,0,"False"
47606,79.8,"f","divorced",0.26437,1,"6",1,3111,0.029137,0,0,"False"
34825,65.3,"m","married",0.902403,0,"15",4,5416,0.227881,0,0,"False"
64132,79.7,"m","divorced",182.0053,0,"5",0,NA,0.080313,0,0,"False"
28937,46.2,"f","single",0.25025,0,"6",0,4280,0.827825,0,0,"False"
36182,49.5,"f","married",0.421915,2,"13",2,10619,0.135874,0,0,"False"
56465,35.2,"m","married",0.228443,0,"6",2,3744,0,0,0,"False"
42780,44.1,"m","single",0.303308,1,"12",1,5852,0.018605,2,0,"False"
69680,43.3,"m","divorced",0.355052,5,"7",1,5734,0.420168,0,0,"False"
37380,61.4,"f","single",0.423814,1,"8",2,8580,0.502649,0,0,"False"
15995,34.1,"f","divorced",0.183407,1,"10",1,10890,0.463846,0,0,"False"
2944,84.8,"m","married",0.005789,1,"11",0,4171,0.008496,0,0,"False"
70351,91.7,"f","single",0.006281,0,"8",0,4540,0.027869,0,0,"False"
67103,44.2,"f","single",0.241387,3,"12",1,12569,0.14848,0,0,"False"
1053,50.3,"f","married",0.187569,0,"5",0,4492,0.936821,0,0,"False"
16838,35.1,"f","divorced",0.321828,0,"9",0,3100,1.00087,0,0,"False"
57060,50.3,"m","single",0.168636,0,"2",1,6263,0.206985,0,0,"False"
56448,32.3,"m","divorced",0.264207,0,"9",0,4004,0.45586,0,0,"True"
24670,24.2,"f","married",0.023407,0,"1",0,2120,1.006106,0,0,"True"
22798,39.2,"m","married",0.217004,3,"10",0,10497,0.821108,0,0,"False"
7797,71.1,"f","single",0.305702,1,"3",1,6475,0.120785,0,0,"False"
14686,39.4,"m","single",0.307779,0,"7",1,3501,0.875948,0,0,"False"
11279,31.3,"m","single",140.370585,1,"1",0,NA,0.619017,0,0,"True"
58362,49.3,"f","divorced",0.349505,1,"11",1,5609,0.234804,0,0,"False"
40970,82.2,"m","married",0.334387,0,"10",1,3713,0.070513,0,0,"False"
40223,53.4,"f","single",245.945957,1,"6",0,NA,0.030696,0,0,"False"
73353,35.3,"m","married",672.006253,0,"5",1,NA,0.034744,0,0,"False"
31921,59.4,"m","married",2131.651997,2,"10",1,NA,0.28876,0,0,"False"
56947,76,"f","married",0.214695,1,"8",1,7836,0.056276,0,0,"False"
10537,29.1,"m","married",0.035182,0,"1",0,4031,0.942693,0,0,"False"
27708,46.1,"f","married",0.022989,1,"3",0,3937,0.166018,0,0,"False"
11287,50.3,"f","married",1045.462195,0,"8",1,NA,0.031973,0,0,"False"
33640,56.2,"f","single",1.090344,0,"17",4,4611,0.437227,0,0,"False"
52680,58.4,"m","single",0.606743,1,"13",1,4535,0.128398,0,0,"False"
36279,52.5,"f","single",0,0,"1",0,3537,1.001564,0,0,"False"
60965,70.5,"f","single",0.060803,0,"42",0,4206,0.023397,1,0,"False"
42924,63.5,"m","single",970.928137,2,"4",1,NA,0,0,0,"False"
67047,74.4,"f","married",0.016131,1,"7",0,5428,0.059621,0,0,"False"
20849,59.1,"m","divorced",863.063616,0,"2",1,NA,0,0,0,"False"
4097,69.7,"f","married",0.199296,0,"6",0,1760,0.266811,0,0,"False"
32352,40.3,"f","married",0.147786,2,"4",0,8173,0.3438,0,0,"False"
6104,55.5,"m","married",3406.697496,1,"11",2,NA,0.862293,0,0,"False"
32417,36.2,"f","married",0.088594,0,"6",0,5542,0.397017,1,1,"False"
15563,33.2,"m","married",0.284103,1,"6",0,2724,0.385721,0,0,"False"
33096,63.4,"f","divorced",482.605039,0,"4",0,NA,0.039128,0,0,"False"
11894,57.4,"f","married",0.456075,0,"9",2,4755,0.495128,0,0,"False"
1431,42.4,"m","divorced",0.109273,1,"9",0,2926,0.483758,0,0,"False"
70941,79.1,"m","married",0.003327,0,"11",0,6113,0.006828,0,0,"False"
72488,47.2,"m","single",0.240233,0,"4",2,5890,0.026253,0,0,"False"
23439,31.3,"m","single",0.124446,0,"3",0,2003,0.053319,1,0,"False"
22925,44.4,"f","single",0.370867,2,"10",2,13804,0.021636,1,1,"False"
6915,67.4,"f","married",0.206705,2,"22",2,25166,0.162333,0,0,"False"
8207,48.2,"f","single",0.674233,0,"10",4,22485,0.355377,0,0,"False"
10045,42.3,"f","single",1.29766,0,"4",2,1833,0.404132,0,0,"False"
65917,48.4,"f","married",0.328782,0,"9",0,3804,0.154943,0,0,"False"
59899,33.2,"f","married",0.631639,2,"11",1,3935,0.09096,0,0,"False"
48431,55.1,"m","single",0.256287,5,"7",2,10022,0.177642,0,0,"False"
34795,66.1,"f","single",0.528296,0,"15",2,9210,0.545612,0,0,"False"
18810,49.1,"m","married",0.575623,0,"2",1,913,1.000279,0,0,"False"
46474,NA,"f","divorced",5037.013849,1,"18",2,NA,NA,0,0,"False"
7302,39,"f","married",0.673647,2,"5",2,6035,1.006952,1,0,"False"
54607,66.1,"m","divorced",0.14663,0,"2",1,4202,1.009131,0,0,"False"
45161,68.3,"m","married",0.150355,0,"12",2,11518,0,1,0,"False"
15855,57.5,"m","married",0.285193,0,"7",1,4315,0,0,0,"False"
9859,40.3,"m","married",0.322808,2,"11",7,11590,0.052288,0,0,"False"
38336,55.2,"m","divorced",1183.96925,0,"19",1,NA,0,0,0,"False"
19335,23.2,"f","divorced",0.009121,0,"2",0,1659,0.502829,0,1,"False"
69285,60.1,"f","married",0.457289,0,"3",1,3342,1.014951,1,0,"False"
69431,58.1,"f","married",0.217016,1,"7",0,5865,0.612477,0,0,"False"
37423,62.2,"f","single",0.050964,0,"14",0,2088,0.042776,0,0,"False"
44296,34.2,"f","married",0.241211,3,"10",3,20910,0.191843,0,0,"False"
9212,58.3,"m","divorced",0.540547,1,"6",2,4396,0.877715,0,0,"False"
13435,37.2,"m","single",0.715691,1,"6",3,5302,0.261102,0,0,"False"
11944,76.6,"m","divorced",0.736493,2,"6",2,4127,1.007525,0,0,"False"
33259,56.5,"f","married",0.378578,0,"6",1,2013,0.083219,0,0,"False"
45087,67.2,"f","married",0.141357,0,"7",3,19998,0.13962,0,0,"False"
44510,81.2,"m","divorced",0.031539,1,"6",0,1511,0.209923,0,0,"False"
4753,70.2,"f","married",0.106763,0,"4",1,9068,0.080347,0,0,"False"
3501,52.1,"m","single",0.45618,0,"23",1,2761,0.135165,0,0,"False"
46465,39,"f","married",0.120141,1,"13",0,15004,0.188844,3,0,"True"
27675,73.2,"m","married",1950.933022,0,"5",1,NA,0.295068,0,0,"False"
30948,41,"f","single",0.136195,0,"11",0,2506,0.109122,0,0,"False"
10376,54.5,"m","divorced",0,0,"2",0,45422,0,0,0,"False"
22660,42.3,"f","married",0.562322,2,"10",1,5526,0.571175,0,0,"False"
65926,NA,"f","single",0.008505,3,"4",0,6853,NA,0,0,"False"
1105,59.3,"m","divorced",0.378326,0,"9",1,5571,0.313567,0,0,"False"
41370,45.4,"m","divorced",0.593318,2,"16",1,5008,0.210761,0,0,"False"
51068,54.5,"m","single",0.161676,2,"10",0,9146,0.139811,0,0,"False"
45763,70.4,"m","single",0,0,"3",0,4331,0.000527,0,0,"False"
67907,53.2,"m","single",0.2025,0,"22",0,4032,0.224251,1,1,"True"
12910,54,"f","divorced",0.120901,0,"13",1,9181,0.289388,0,0,"False"
19184,28.2,"m","single",0.130448,2,"6",0,4486,0.466961,0,0,"False"
33706,62.2,"m","single",400.373742,0,"5",1,NA,0.27073,0,0,"False"
67936,64.4,"m","divorced",0.086127,0,"2",0,2513,0.240938,0,0,"False"
22889,NA,"f","single",0.706224,3,"20",2,3433,NA,0,0,"False"
5152,38.1,"m","married",0.916323,3,"8",2,4012,0.371803,0,0,"False"
39465,46.1,"m","widowed",0.312743,1,"7",3,5696,0.114555,0,0,"False"
46531,41,"m","single",0.132039,2,"4",1,22182,0.278707,0,0,"False"
64586,49.3,"f","single",0,3,"3",0,18780,0,0,0,"False"
33181,32.1,"m","married",1190.583089,0,"9",0,NA,0.184582,2,2,"True"
51894,70.3,"f","married",0.527343,0,"15",2,8004,0.064729,0,0,"False"
32972,47.3,"f","married",0.336068,1,"5",0,2619,0.42562,0,0,"False"
68099,71.6,"f","married",40.195827,NA,"2",0,NA,0,0,0,"False"
27143,50.4,"f","married",0.316451,0,"15",1,10859,0,0,0,"False"
42070,62.3,"m","married",0.131631,0,"3",0,5240,0.519205,1,0,"True"
46149,58,"f","single",0.232872,1,"8",1,11036,0.536448,0,0,"False"
11157,44.3,"m","married",3136.449191,3,"9",3,NA,0.908027,1,0,"False"
59273,56.5,"m","single",0.316026,2,"7",2,3950,0,3,1,"True"
33016,47.3,"m","married",0.001667,2,"3",0,3018,1.003091,2,0,"False"
28290,41.1,"f","married",0.064266,5,"2",0,6208,1.004443,1,0,"True"
17848,45.1,"m","married",0.300116,3,"8",2,12790,0.048541,0,0,"False"
23867,61.2,"m","single",0,2,"0",0,3680,1.001332,0,1,"False"
14449,64.3,"f","married",0.586078,1,"11",1,3849,0.00553,0,0,NA
36931,55.3,"f","single",0.553172,0,"9",3,5781,0.11587,0,0,"False"
175,65.6,"f","married",101.129559,0,"3",0,NA,0.062383,0,0,"False"
8165,43.4,"f","married",2390.76427,1,"11",1,NA,0.287192,0,0,"False"
11486,55.4,"f","single",0.422158,3,"15",1,8572,0.32964,0,0,"False"
11773,54.2,"m","single",0.075052,1,"6",0,4592,0.130823,0,0,"False"
428,44.1,"m","married",0.3645,3,"8",2,7989,0.03086,0,0,"False"
3007,31.1,"m","married",0.491664,0,"9",1,4034,0.415371,0,0,"False"
72336,57.4,"f","married",0.155527,1,"6",2,9014,0.015086,0,0,"False"
24193,37.3,"m","married",0.897174,2,"11",2,4079,0.864537,0,0,"False"
28182,34.2,"f","divorced",0.495799,3,"11",2,8708,0.826902,0,0,"False"
34877,53.1,"m","divorced",0.170443,0,"10",0,9084,0.252863,0,0,"False"
8558,59.2,"m","married",0.404779,0,"7",1,4006,0.482406,0,0,"False"
9489,47.4,"f","married",0.437368,2,"6",0,3803,0,1,0,"False"
32768,71.3,"f","married",0.123217,0,"5",1,8564,0.065728,0,0,"False"
71104,34,"f","married",0.446939,0,"4",1,3417,0.578864,0,0,"False"
10382,82.3,"m","single",0.409275,0,"5",0,3505,0.396955,1,1,"True"
73630,45.2,"m","married",0.334311,0,"7",0,3008,0.017508,0,0,"False"
19828,72.2,"m","married",0.664598,0,"12",1,4025,0.618385,0,0,"False"
13003,51.4,"m","married",0.666515,0,"12",1,5035,0.294618,0,0,"False"
37821,50,"m","single",0.800079,0,"15",2,8045,0.541615,4,0,"False"
29422,73.4,"f","single",0.664406,0,"17",2,5205,0.388026,0,0,"True"
46424,38,"m","single",1721.990418,0,"6",1,NA,0.047526,0,0,"False"
1846,49.4,"f","divorced",0.245637,2,"6",0,4688,0.181933,0,0,"False"
51968,67.3,"f","married",0.006251,1,"1",0,4221,0,0,0,"False"
26698,36,"m","divorced",0.319663,0,"10",1,13186,0.994817,0,0,"False"
30904,84.2,"f","married",51.019852,0,"3",0,NA,0.066361,0,0,"False"
32925,40.1,"f","single",0.328879,0,"4",2,5515,0.449415,0,0,"False"
29800,58.5,"m","married",0,0,"1",0,NA,1.004773,0,2,"True"
2403,49,"m","divorced",0.566123,2,"10",2,5329,0.205413,0,0,"False"
13714,55.2,"f","single",4324.777958,1,"19",1,NA,0.089273,0,0,"False"
2161,33.2,"f","married",0.137623,2,"9",0,6313,0.53287,0,0,"False"
66828,71.6,"f","divorced",0.333856,1,"19",2,5554,0.067825,0,0,"False"
39357,49,"m","married",0.352547,2,"15",2,11774,0.080002,1,0,"False"
39020,37.1,"m","single",801.636922,0,"8",0,NA,0.112765,0,0,"False"
67626,59.1,"m","single",0.284713,0,"6",1,6353,0.00042,0,0,"False"
20369,50.4,"f","married",0.124966,2,"9",0,5399,0.973222,1,0,"True"
61672,52.3,"f","single",3913.518229,0,"8",2,NA,0.001582,0,0,"False"
13109,42.4,"f","single",0.46929,0,"9",1,3185,0.979065,0,0,"False"
30165,32.3,"m","married",0.189424,4,"7",0,7201,1.065428,3,2,"True"
57312,77.4,"f","divorced",0.186562,0,"13",1,3958,0.020702,0,0,"False"
36648,40.3,"m","single",0.506051,1,"5",1,4451,0.427781,0,0,"False"
55329,83,"f","married",1.001249,NA,"8",0,NA,0.001445,0,0,"False"
28504,55.5,"m","single",0.406092,1,"20",1,7735,0.083704,0,0,"False"
66077,65.6,"m","married",0.344128,0,"12",0,4430,0.790206,0,0,"False"
8536,38.1,"m","single",0.348319,1,"5",2,6127,0.929688,0,0,"False"
56854,59.5,"f","married",0.496393,0,"12",1,5769,0.013026,0,0,"False"
48784,35.2,"m","married",0.315564,0,"6",1,4646,0.03087,0,0,"False"
29749,60.4,"f","married",3394.958396,0,"10",2,NA,0.04175,0,0,"False"
63951,41.1,"f","divorced",0.192547,0,"6",0,4006,0.511375,0,0,"False"
18729,47.1,"f","married",0.277931,0,"8",0,3300,0.004994,0,0,"False"
38071,25.1,"f","married",17.088396,NA,"4",0,NA,0.269821,0,0,"False"
58837,88.5,"m","single",5.010889,NA,"3",0,NA,0.000504,0,0,"False"
22582,37.2,"f","single",572.929231,0,"6",0,NA,0.05904,0,0,"False"
10564,53.3,"m","divorced",0.001636,0,"8",0,5596,0.006311,0,0,"False"
42021,61.5,"m","single",4.27085,0,"5",2,500,0.161537,1,0,"False"
40340,37,"m","single",0.335574,2,"5",1,5120,0.966722,0,0,"False"
27016,34.1,"f","single",0.569235,0,"7",1,4642,0.115377,0,0,"True"
55584,63.4,"m","married",2711.067824,0,"4",2,NA,0.434905,0,1,"False"
30846,44.4,"m","divorced",0.159958,1,"4",2,7177,0,0,0,"False"
17057,42.4,"f","married",0.075635,2,"3",0,5848,0.101907,0,0,"False"
43854,52.5,"m","divorced",0.477421,0,"15",7,8563,0.923922,0,0,"False"
70485,72.6,"m","divorced",0.019789,0,"6",0,4024,0.037041,0,0,"False"
51286,NA,"m","single",0.532275,2,"10",1,8428,NA,0,0,"False"
14406,51.1,"m","married",1.107297,3,"8",4,2504,0.73363,0,0,"False"
57404,39.1,"f","married",0.194079,1,"13",2,6400,0.311189,0,0,"False"
11222,56.2,"f","married",0.023365,0,"6",0,4369,0.072723,0,0,"False"
43687,34.2,"m","single",0.306579,2,"5",1,6696,0.335946,0,0,"False"
17387,47,"m","single",0.620777,1,"10",2,12335,0.911263,1,0,"False"
12090,50.1,"f","married",3313.58793,3,"7",1,NA,0,0,0,"False"
74638,50,"f","single",0.18487,1,"10",1,14072,0.656986,0,0,"False"
55175,63,"m","divorced",0.402977,0,"16",2,7949,0.168163,0,0,"False"
16007,40,"f","married",1.288637,1,"10",2,2447,0.117396,0,0,"False"
70708,89.3,"m","single",340.278003,0,"6",0,0,0.257971,0,0,"False"
65423,55.3,"m","married",0.303501,0,"8",1,6606,0.020512,0,0,"False"
35345,50.1,"f","married",0.271436,1,"5",2,6594,3e-04,0,0,"False"
61941,56,"m","married",0.258921,0,"2",1,3508,0.046525,0,0,"False"
49449,44.2,"m","married",0.467739,0,"28",5,86705,0.113324,0,0,"False"
72144,66.2,"m","married",0.498899,0,"18",1,5048,0.096186,0,0,"False"
29635,55.5,"m","married",0.543059,0,"13",1,5124,0.73111,0,0,"False"
23004,38,"m","married",5145.396348,1,"8",3,NA,0,0,0,"False"
28862,46.1,"f","single",0.332995,1,"8",2,2262,0.173463,2,0,"False"
41351,79.7,"f","married",25.225444,0,"27",0,NA,0.006224,0,0,"False"
8871,63.6,"m","married",0.535028,0,"8",1,4280,0.0718,0,0,"False"
10889,66.4,"f","divorced",0.476358,0,"9",1,2632,0.119027,0,0,"False"
26003,57.4,"m","married",3.76454,1,"8",2,1105,0.618418,1,0,"False"
25171,56,"m","single",0.130059,0,"8",2,10826,0.013149,0,0,"False"
72593,34.2,"f","married",0.069118,0,"6",0,6641,0.115181,0,0,"False"
1382,54.2,"m","married",0.008732,1,"7",0,24530,0.179278,0,0,"False"
7146,75.3,"f","married",752.015746,0,"8",1,NA,0.275735,0,0,"False"
68265,60.5,"f","single",0.778429,0,"13",1,3772,0.242332,0,0,"False"
5345,58.5,"f","married",1632.386626,0,"10",1,NA,0.158279,2,0,"True"
25700,41.4,"f","married",4341.928974,1,"7",2,NA,1.009355,0,0,"False"
64253,53.3,"m","single",0.492466,2,"6",1,3623,0.505605,0,0,"False"
1237,79.5,"f","married",0.128444,1,"6",0,2411,0.046,0,0,"False"
73990,60.4,"f","single",0.106991,0,"4",1,9896,0.022045,0,0,"False"
35541,28.1,"f","married",0.025319,0,"2",0,3513,0.01407,1,0,"False"
28065,63.3,"f","married",0.16422,0,"3",0,2906,0.000126,0,0,"False"
19736,42.3,"m","married",0.090822,2,"11",0,9344,0.931091,1,0,"False"
54328,31.2,"f","married",0.604406,0,"4",1,5542,1.004274,0,0,"False"
10010,59.1,"f","divorced",0.005678,2,"3",0,11209,0.0355,0,0,"False"
65421,55.2,"f","divorced",0,0,"0",0,8247,1.001905,0,0,"False"
46435,76.1,"m","married",0.43133,0,"9",3,11506,0.312521,0,0,"False"
62363,37.2,"f","single",0.474217,3,"9",2,7525,0.803339,2,0,"False"
3851,61.3,"f","divorced",0.182139,1,"10",1,12110,0.326058,0,0,"False"
50801,58.4,"f","single",0.433693,0,"14",1,3353,0.00424,0,0,"False"
63154,40.4,"f","single",0.456257,1,"7",2,3589,0,0,0,"False"
68693,47.1,"m","married",0.316897,2,"9",2,9912,0.920898,0,0,"False"
35697,34.3,"f","married",0.662621,0,"4",1,12619,0.111243,0,0,"False"
27589,38.2,"f","single",0.161703,1,"4",1,5043,0.069525,0,0,"False"
8803,NA,"f","single",0.504488,0,"-",1,4235,NA,1,0,"False"
73440,46.3,"f","married",982.986674,1,"3",0,NA,1.008616,0,0,"False"
2799,44.3,"m","single",0.242928,2,"5",1,6028,0.030246,0,0,"False"
31981,53.3,"m","married",0.639463,0,"1",1,4033,1.006543,0,0,"False"
44830,48,"m","divorced",0.028575,2,"10",0,4813,0.06361,0,0,"False"
52592,36.1,"m","married",0.338771,2,"8",1,6180,0.896934,2,1,"False"
63816,58.2,"f","single",0.155398,1,"2",0,4833,1.005308,0,0,"False"
16077,95.3,"m","married",0.017268,0,"4",0,2518,0.023132,0,0,"False"
12932,31.3,"m","divorced",0.194527,0,"9",0,2925,0.598361,0,0,"False"
43126,51.2,"f","married",0,3,"0",0,4047,1.000084,0,0,"True"
71267,24,"f","married",0.001418,0,"1",0,2841,0.020949,0,0,"False"
48321,63.1,"m","married",8032.405538,2,"15",4,NA,0.752978,0,0,"False"
63263,61.3,"f","married",0.016146,0,"5",0,2303,0.517315,0,1,"False"
1902,71.5,"m","married",0.056728,0,"8",0,10556,0.028667,0,0,"False"
41384,77.3,"f","single",0.091638,0,"14",0,6365,0.146749,0,0,"False"
60354,42,"m","single",1860.053859,0,"8",1,NA,0.000641,0,0,"False"
72652,51.4,"f","married",1231.094476,0,"3",1,NA,0,0,0,"False"
14210,36,"f","married",0,2,"2",0,3230,1.005769,0,0,"False"
35461,56.3,"m","married",0.105857,1,"7",0,6323,0,0,0,"False"
53335,48.1,"m","single",0.323121,0,"8",2,7315,0.539102,0,0,"False"
10282,32.3,"m","married",0.286748,0,"14",0,3355,0.639565,0,0,"False"
58998,69.4,"f","married",4704.20358,0,"9",2,NA,0.394025,0,0,"False"
27384,55.1,"f","single",0.220417,2,"12",2,9624,0.050394,0,0,"False"
30126,66.1,"m","married",0.006958,1,"2",0,16000,0.093724,0,0,"False"
56476,43,"m","single",0.094601,3,"4",0,4205,0.217474,0,0,"False"
40571,67.6,"m","married",0.052134,0,"5",0,3113,0.140439,0,0,"False"
53223,30.2,"f","married",988.5128,1,"9",0,NA,0.568444,0,0,"False"
55515,62.1,"m","widowed",0.566839,0,"9",1,3430,0.061954,0,0,"False"
8766,68.3,"f","single",27.541669,0,"5",1,72,0.056449,0,0,"False"
2665,64.2,"f","married",1692.907474,3,"7",1,NA,0.557291,0,0,"False"
59354,43.1,"f","single",0.504774,2,"15",1,4687,0.08561,0,0,"False"
30700,54.4,"m","married",2156.587771,0,"9",1,NA,0,0,0,"False"
24532,67.5,"f","single",1.517038,0,"10",1,1009,0.019046,0,0,"False"
74409,21.1,"f","single",0,0,"1",0,929,1.002642,0,0,"False"
66219,38,"m","divorced",0.269476,0,"5",2,4295,0.324698,0,0,"False"
53386,56.4,"m","married",642.216667,NA,"7",0,NA,0.085168,0,0,"False"
21934,39.2,"m","married",0.29027,0,"2",1,6047,0.121261,0,0,"False"
